"business_id","date","ViolationTypeID","risk_category","description"
1144,"20151222",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1144,"20151222",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1144,"20151222",103114,"High Risk","High risk vermin infestation"
1144,"20160929",103103,"High Risk","High risk food holding temperature "
1144,"20160929",103156,"Low Risk","Permit license or inspection report not posted"
1144,"20160929",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1144,"20160929",103139,"Low Risk","Improper food storage"
1144,"20160929",103131,"Moderate Risk","Moderate risk vermin infestation"
1144,"20160929",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1144,"20141125",103142,"Low Risk","Unclean nonfood contact surfaces"
1144,"20141125",103145,"Low Risk","Improper storage of equipment utensils or linens"
1144,"20141125",103114,"High Risk","High risk vermin infestation"
1144,"20141125",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1144,"20141125",103139,"Low Risk","Improper food storage"
1144,"20141125",103133,"Moderate Risk","Foods not protected from contamination"
1144,"20141125",103156,"Low Risk","Permit license or inspection report not posted"
1144,"20170828",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1144,"20170828",103131,"Moderate Risk","Moderate risk vermin infestation"
1144,"20170828",103145,"Low Risk","Improper storage of equipment utensils or linens"
1144,"20170828",103133,"Moderate Risk","Foods not protected from contamination"
1146,"20160613",103120,"Moderate Risk","Moderate risk food holding temperature "
1146,"20160613",103133,"Moderate Risk","Foods not protected from contamination"
1146,"20160613",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1146,"20160613",103156,"Low Risk","Permit license or inspection report not posted"
1146,"20160613",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1146,"20160613",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1146,"20160613",103148,"Low Risk","No thermometers or uncalibrated thermometers "
1146,"20160613",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
1146,"20150122",103148,"Low Risk","No thermometers or uncalibrated thermometers "
1146,"20150122",103108,"High Risk","Contaminated or adulterated food"
1146,"20150122",103139,"Low Risk","Improper food storage"
1146,"20150122",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1146,"20150122",103145,"Low Risk","Improper storage of equipment utensils or linens"
1146,"20150122",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1147,"20160422",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1147,"20161028",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1147,"20150203",103161,"Low Risk","Low risk vermin infestation"
1147,"20170523",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1151,"20160505",103156,"Low Risk","Permit license or inspection report not posted"
1151,"20160505",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1151,"20160505",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1151,"20160505",103129,"Moderate Risk","Insufficient hot water or running water"
1151,"20170216",103157,"Low Risk","Food safety certificate or food handler card not available"
1151,"20170216",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1151,"20170216",103147,"Low Risk","Inadequate ventilation or lighting"
1151,"20170216",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1151,"20170216",103162,"Low Risk","Other low risk violation"
1151,"20150306",103139,"Low Risk","Improper food storage"
1151,"20150306",103157,"Low Risk","Food safety certificate or food handler card not available"
1154,"20160105",103120,"Moderate Risk","Moderate risk food holding temperature "
1154,"20160105",103133,"Moderate Risk","Foods not protected from contamination"
1154,"20160105",103139,"Low Risk","Improper food storage"
1154,"20160105",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1154,"20160912",103120,"Moderate Risk","Moderate risk food holding temperature "
1154,"20160912",103132,"Moderate Risk","Improper thawing methods "
1154,"20160912",103133,"Moderate Risk","Foods not protected from contamination"
1154,"20160912",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
1154,"20160912",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1154,"20160912",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1154,"20160912",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1156,"20160401",103159,"Low Risk","Worker safety hazards"
1156,"20160401",103157,"Low Risk","Food safety certificate or food handler card not available"
1156,"20160401",103133,"Moderate Risk","Foods not protected from contamination"
1156,"20170419",103143,"Low Risk","Inadequate warewashing facilities or equipment"
1156,"20170419",103133,"Moderate Risk","Foods not protected from contamination"
1156,"20150317",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1159,"20170131",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1159,"20170131",103103,"High Risk","High risk food holding temperature "
1159,"20170131",103142,"Low Risk","Unclean nonfood contact surfaces"
1159,"20170131",103133,"Moderate Risk","Foods not protected from contamination"
1159,"20170131",103114,"High Risk","High risk vermin infestation"
1159,"20150820",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
1159,"20150820",103114,"High Risk","High risk vermin infestation"
1159,"20150820",103157,"Low Risk","Food safety certificate or food handler card not available"
1191,"20170202",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1191,"20170202",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1191,"20170202",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1191,"20151106",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1191,"20151106",103157,"Low Risk","Food safety certificate or food handler card not available"
1191,"20151106",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1193,"20160128",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1193,"20160128",103120,"Moderate Risk","Moderate risk food holding temperature "
1193,"20160128",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1193,"20160128",103131,"Moderate Risk","Moderate risk vermin infestation"
1193,"20150601",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1194,"20161017",103120,"Moderate Risk","Moderate risk food holding temperature "
1194,"20150612",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1199,"20160414",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1199,"20160414",103131,"Moderate Risk","Moderate risk vermin infestation"
1199,"20160414",103120,"Moderate Risk","Moderate risk food holding temperature "
1199,"20150310",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1203,"20161013",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1203,"20141209",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1203,"20150924",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1203,"20150924",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1203,"20150924",103120,"Moderate Risk","Moderate risk food holding temperature "
1203,"20170803",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1203,"20170803",103102,"High Risk","Unclean hands or improper use of gloves"
1203,"20170803",103120,"Moderate Risk","Moderate risk food holding temperature "
1203,"20170803",103131,"Moderate Risk","Moderate risk vermin infestation"
1203,"20170803",103133,"Moderate Risk","Foods not protected from contamination"
1203,"20170803",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1204,"20160209",103120,"Moderate Risk","Moderate risk food holding temperature "
1204,"20160209",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1204,"20160209",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1204,"20170425",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1204,"20170425",103142,"Low Risk","Unclean nonfood contact surfaces"
1204,"20141021",103120,"Moderate Risk","Moderate risk food holding temperature "
1204,"20141021",103118,"Moderate Risk","Employee eating or smoking"
1204,"20150708",103120,"Moderate Risk","Moderate risk food holding temperature "
1207,"20170125",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1207,"20170125",103157,"Low Risk","Food safety certificate or food handler card not available"
1207,"20170125",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1207,"20170125",103139,"Low Risk","Improper food storage"
1207,"20170125",103132,"Moderate Risk","Improper thawing methods "
1207,"20170125",103131,"Moderate Risk","Moderate risk vermin infestation"
1207,"20170125",103103,"High Risk","High risk food holding temperature "
1207,"20150721",103138,"Low Risk","Improper storage use or identification of toxic substances"
1207,"20150721",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1207,"20150721",103108,"High Risk","Contaminated or adulterated food"
1207,"20150721",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1207,"20150721",103105,"High Risk","Improper cooling methods"
1207,"20150721",103133,"Moderate Risk","Foods not protected from contamination"
1207,"20150721",103114,"High Risk","High risk vermin infestation"
1207,"20150721",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1207,"20150721",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
1219,"20161031",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
1219,"20161031",103103,"High Risk","High risk food holding temperature "
1219,"20141215",103120,"Moderate Risk","Moderate risk food holding temperature "
1219,"20141215",103129,"Moderate Risk","Insufficient hot water or running water"
1219,"20141215",103145,"Low Risk","Improper storage of equipment utensils or linens"
1219,"20141215",103147,"Low Risk","Inadequate ventilation or lighting"
1231,"20160420",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
1231,"20160420",103133,"Moderate Risk","Foods not protected from contamination"
1231,"20160420",103120,"Moderate Risk","Moderate risk food holding temperature "
1231,"20160420",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1231,"20160620",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
1231,"20160620",103109,"High Risk","Unclean or unsanitary food contact surfaces"
1231,"20160620",103102,"High Risk","Unclean hands or improper use of gloves"
1231,"20160620",103129,"Moderate Risk","Insufficient hot water or running water"
1231,"20161117",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
1231,"20161117",103102,"High Risk","Unclean hands or improper use of gloves"
1231,"20161117",103120,"Moderate Risk","Moderate risk food holding temperature "
